X,CH1,Unnamed: 3,CH3
-0.00033000000985,0.28,,-1.42
-0.00032799999462,0.28,,-1.42
-0.0003260000085,0.4,,-1.448
-0.00032399999327,0.4,,-1.468
-0.00032200000715,0.5,,-1.496
-0.00031999999192,0.52,,-1.488
-0.00031800000579,0.6,,-1.536
-0.00031599999056,0.62,,-1.528
-0.00031400000444,0.72,,-1.54
-0.00031199998921,0.72,,-1.5479999999999998
-0.00031000000308,0.8,,-1.568
-0.00030799998785,0.84,,-1.568
-0.00030600000173,0.92,,-1.56
-0.0003039999865,0.92,,-1.572
-0.00030200000037,1.0,,-1.552
-0.00029999998515,1.0,,-1.544
-0.00029799999902,1.08,,-1.524
-0.0002960000129,1.1,,-1.536
-0.00029399999767,1.16,,-1.508
-0.00029200001154,1.16,,-1.5
-0.00028999999631,1.24,,-1.48
-0.00028800001019,1.24,,-1.4640000000000002
-0.00028599999496,1.3,,-1.4040000000000001
-0.00028400000883,1.3,,-1.4160000000000001
-0.0002819999936,1.36,,-1.388
-0.00028000000748,1.36,,-1.38
-0.00027799999225,1.4,,-1.312
-0.00027600000612,1.4,,-1.3239999999999998
-0.0002739999909,1.46,,-1.256
-0.00027200000477,1.46,,-1.236
-0.00026999998954,1.5,,-1.1600000000000001
-0.00026800000342,1.5,,-1.1600000000000001
-0.00026599998819,1.52,,-1.092
-0.00026400000206,1.52,,-1.092
-0.00026199998683,1.54,,-1.004
-0.00026000000071,1.54,,-1.004
-0.00025799998548,1.54,,-0.9239999999999999
-0.00025599999935,1.54,,-0.9159999999999999
-0.00025400001323,1.54,,-0.828
-0.000251999998,1.54,,-0.828
-0.00025000001187,1.54,,-0.7280000000000001
-0.00024799999665,1.54,,-0.7280000000000001
-0.00024600001052,1.52,,-0.6280000000000001
-0.00024399999529,1.52,,-0.6280000000000001
-0.00024199999461,1.48,,-0.508
-0.00023999999394,1.48,,-0.48
-0.00023799999326,1.44,,-0.388
-0.00023599999258,1.46,,-0.388
-0.00023400000646,1.4,,-0.29599999999999993
-0.00023200000578,1.4,,-0.2759999999999999
-0.0002300000051,1.36,,-0.18400000000000005
-0.00022800000443,1.36,,-0.16400000000000003
-0.00022600000375,1.3,,-0.052000000000000046
-0.00022400000307,1.3,,-0.052000000000000046
-0.0002220000024,1.22,,0.052000000000000046
-0.00022000000172,1.22,,0.07199999999999995
-0.00021800000104,1.16,,0.17600000000000005
-0.00021600000036,1.16,,0.16800000000000004
-0.00021399999969,1.1,,0.28400000000000003
-0.00021199999901,1.08,,0.28400000000000003
-0.00020999999833,0.98,,0.4
-0.00020799999766,0.98,,0.4
-0.00020599999698,0.9,,0.508
-0.0002039999963,0.9,,0.508
-0.00020199999562,0.82,,0.6081
-0.00019999999495,0.8,,0.6081
-0.00019799999427,0.72,,0.736
-0.00019599999359,0.7,,0.736
-0.00019399999292,0.62,,0.828
-0.00019200000679,0.6,,0.828
-0.00019000000611,0.5,,0.92
-0.00018800000544,0.5,,0.9279999999999999
-0.00018600000476,0.4,,0.992
-0.00018400000408,0.38,,1.012
-0.00018200000341,0.28,,1.104
-0.00018000000273,0.26,,1.096
-0.00017800000205,0.16,,1.1600000000000001
-0.00017600000137,0.14,,1.1600000000000001
-0.0001740000007,0.04,,1.244
-0.00017200000002,0.04,,1.236
-0.00016999999934,-0.0799,,1.2919999999999998
-0.00016799999867,-0.1,,1.3119999999999998
-0.00016599999799,-0.2,,1.3479999999999999
-0.00016399999731,-0.22,,1.34
-0.00016199999664,-0.32,,1.388
-0.00015999999596,-0.32,,1.408
-0.00015799999528,-0.44,,1.436
-0.0001559999946,-0.44,,1.456
-0.00015399999393,-0.54,,1.484
